fecha,sk_fecha,anio,mes,dia,dia_semana
2000-02-22,3727,2000,2,22,1
2000-02-27,3728,2000,2,27,6
2000-03-06,3729,2000,3,6,0
2000-03-10,3730,2000,3,10,4
2000-03-13,3731,2000,3,13,0
2000-04-05,3732,2000,4,5,2
2000-04-06,3733,2000,4,6,3
2000-04-16,3734,2000,4,16,6
2000-04-17,3735,2000,4,17,0
2000-04-21,3736,2000,4,21,4
2000-04-29,3737,2000,4,29,5
2000-05-01,3738,2000,5,1,0
2000-05-08,3739,2000,5,8,0
2000-05-15,3740,2000,5,15,0
2000-05-20,3741,2000,5,20,5
2000-05-23,3742,2000,5,23,1
2000-05-30,3743,2000,5,30,1
2000-06-02,3744,2000,6,2,4
2000-06-09,3745,2000,6,9,4
2000-06-13,3746,2000,6,13,1
2000-06-18,3747,2000,6,18,6
2000-06-19,3748,2000,6,19,0
2000-06-24,3749,2000,6,24,5
2000-07-04,3750,2000,7,4,1
2000-07-06,3751,2000,7,6,3
2000-07-10,3752,2000,7,10,0
2000-07-24,3753,2000,7,24,0
2000-08-06,3754,2000,8,6,6
2000-08-11,3755,2000,8,11,4
2000-08-16,3756,2000,8,16,2
2000-08-21,3757,2000,8,21,0
2000-08-22,3758,2000,8,22,1
2000-09-19,3759,2000,9,19,1
2000-09-27,3760,2000,9,27,2
2000-09-29,3761,2000,9,29,4
2000-10-09,3762,2000,10,9,0
2000-10-20,3763,2000,10,20,4
2000-10-21,3764,2000,10,21,5
2000-11-06,3765,2000,11,6,0
2000-11-07,3766,2000,11,7,1
2000-11-08,3767,2000,11,8,2
2000-11-09,3768,2000,11,9,3
2000-11-10,3769,2000,11,10,4
2000-11-11,3770,2000,11,11,5
2000-11-16,3771,2000,11,16,3
2000-12-07,3772,2000,12,7,3
2000-12-11,3773,2000,12,11,0
2000-12-12,3774,2000,12,12,1
2000-12-13,3775,2000,12,13,2
2000-12-21,3776,2000,12,21,3
2000-12-22,3777,2000,12,22,4
2000-12-23,3778,2000,12,23,5
2000-12-24,3779,2000,12,24,6
2000-12-31,3780,2000,12,31,6
2001-01-02,3781,2001,1,2,1
2001-01-04,3782,2001,1,4,3
2001-01-05,3783,2001,1,5,4
2001-01-11,3784,2001,1,11,3
2001-01-15,3785,2001,1,15,0
2001-01-16,3786,2001,1,16,1
2001-01-21,3787,2001,1,21,6
2001-01-22,3788,2001,1,22,0
2001-01-23,3789,2001,1,23,1
2001-02-04,3790,2001,2,4,6
2001-02-09,3791,2001,2,9,4
2001-02-17,3792,2001,2,17,5
2001-02-21,3793,2001,2,21,2
2001-02-24,3794,2001,2,24,5
2001-02-25,3795,2001,2,25,6
2001-03-02,3796,2001,3,2,4
2001-03-06,3797,2001,3,6,1
2001-03-08,3798,2001,3,8,3
2001-03-11,3799,2001,3,11,6
2001-03-15,3800,2001,3,15,3
2001-03-16,3801,2001,3,16,4
2001-03-25,3802,2001,3,25,6
2001-03-28,3803,2001,3,28,2
2001-04-10,3804,2001,4,10,1
2001-04-17,3805,2001,4,17,1
2001-04-29,3806,2001,4,29,6
2001-05-02,3807,2001,5,2,2
2001-05-09,3808,2001,5,9,2
2001-05-23,3809,2001,5,23,2
2001-06-01,3810,2001,6,1,4
2001-06-02,3811,2001,6,2,5
2001-06-04,3812,2001,6,4,0
2001-06-05,3813,2001,6,5,1
2001-06-12,3814,2001,6,12,1
2001-06-15,3815,2001,6,15,4
2001-06-23,3816,2001,6,23,5
2001-07-05,3817,2001,7,5,3
2001-07-07,3818,2001,7,7,5
2001-07-13,3819,2001,7,13,4
2001-07-18,3820,2001,7,18,2
2001-07-24,3821,2001,7,24,1
2001-07-27,3822,2001,7,27,4
2001-07-28,3823,2001,7,28,5
2001-08-06,3824,2001,8,6,0
2001-08-26,3825,2001,8,26,6
2001-08-31,3826,2001,8,31,4
2001-09-05,3827,2001,9,5,2
2001-09-08,3828,2001,9,8,5
2001-09-24,3829,2001,9,24,0
2001-09-26,3830,2001,9,26,2
2001-10-02,3831,2001,10,2,1
2001-10-03,3832,2001,10,3,2
2001-10-05,3833,2001,10,5,4
2001-10-13,3834,2001,10,13,5
2001-10-17,3835,2001,10,17,2
2001-10-20,3836,2001,10,20,5
2001-10-29,3837,2001,10,29,0
2001-10-30,3838,2001,10,30,1
2001-11-04,3839,2001,11,4,6
2001-11-06,3840,2001,11,6,1
2001-11-10,3841,2001,11,10,5
2001-11-12,3842,2001,11,12,0
2001-11-16,3843,2001,11,16,4
2001-11-23,3844,2001,11,23,4
2001-12-04,3845,2001,12,4,1
2001-12-07,3846,2001,12,7,4
2001-12-08,3847,2001,12,8,5
2001-12-12,3848,2001,12,12,2
2001-12-25,3849,2001,12,25,1
2001-12-30,3850,2001,12,30,6
2002-01-03,3851,2002,1,3,3
2002-01-08,3852,2002,1,8,1
2002-01-09,3853,2002,1,9,2
2002-01-13,3854,2002,1,13,6
2002-01-17,3855,2002,1,17,3
2002-01-20,3856,2002,1,20,6
2002-01-24,3857,2002,1,24,3
2002-01-25,3858,2002,1,25,4
2002-01-27,3859,2002,1,27,6
2002-01-28,3860,2002,1,28,0
2002-02-02,3861,2002,2,2,5
2002-02-04,3862,2002,2,4,0
2002-02-14,3863,2002,2,14,3
2002-02-15,3864,2002,2,15,4
2002-02-17,3865,2002,2,17,6
2002-02-19,3866,2002,2,19,1
2002-02-21,3867,2002,2,21,3
2002-02-26,3868,2002,2,26,1
2002-03-03,3869,2002,3,3,6
2002-03-05,3870,2002,3,5,1
2002-03-13,3871,2002,3,13,2
2002-03-19,3872,2002,3,19,1
2002-03-25,3873,2002,3,25,0
2002-03-26,3874,2002,3,26,1
2002-03-29,3875,2002,3,29,4
2002-04-03,3876,2002,4,3,2
2002-04-05,3877,2002,4,5,4
2002-04-07,3878,2002,4,7,6
2002-04-12,3879,2002,4,12,4
2002-04-13,3880,2002,4,13,5
2002-04-14,3881,2002,4,14,6
2002-04-15,3882,2002,4,15,0
2002-04-19,3883,2002,4,19,4
2002-04-29,3884,2002,4,29,0
2002-05-02,3885,2002,5,2,3
2002-05-03,3886,2002,5,3,4
2002-05-06,3887,2002,5,6,0
2002-05-07,3888,2002,5,7,1
2002-05-18,3889,2002,5,18,5
2002-05-24,3890,2002,5,24,4
2002-05-26,3891,2002,5,26,6
2002-06-01,3892,2002,6,1,5
2002-06-07,3893,2002,6,7,4
2002-06-15,3894,2002,6,15,5
2002-06-18,3895,2002,6,18,1
2002-06-19,3896,2002,6,19,2
2002-06-25,3897,2002,6,25,1
2002-06-26,3898,2002,6,26,2
2002-06-30,3899,2002,6,30,6
2002-07-01,3900,2002,7,1,0
2002-07-08,3901,2002,7,8,0
2002-07-14,3902,2002,7,14,6
2002-07-22,3903,2002,7,22,0
2002-07-30,3904,2002,7,30,1
2002-08-08,3905,2002,8,8,3
2002-08-10,3906,2002,8,10,5
2002-08-13,3907,2002,8,13,1
2002-08-14,3908,2002,8,14,2
2002-08-17,3909,2002,8,17,5
2002-08-25,3910,2002,8,25,6
2002-08-28,3911,2002,8,28,2
2002-08-29,3912,2002,8,29,3
2002-09-15,3913,2002,9,15,6
2002-09-23,3914,2002,9,23,0
2002-09-27,3915,2002,9,27,4
2002-09-29,3916,2002,9,29,6
2002-10-05,3917,2002,10,5,5
2002-10-09,3918,2002,10,9,2
2002-10-11,3919,2002,10,11,4
2002-10-14,3920,2002,10,14,0
2002-10-16,3921,2002,10,16,2
2002-10-17,3922,2002,10,17,3
2002-10-18,3923,2002,10,18,4
2002-10-26,3924,2002,10,26,5
2002-10-30,3925,2002,10,30,2
2002-11-11,3926,2002,11,11,0
2002-11-15,3927,2002,11,15,4
2002-11-19,3928,2002,11,19,1
2002-12-05,3929,2002,12,5,3
2002-12-09,3930,2002,12,9,0
2002-12-10,3931,2002,12,10,1
2002-12-18,3932,2002,12,18,2
2002-12-19,3933,2002,12,19,3
2002-12-20,3934,2002,12,20,4
2002-12-30,3935,2002,12,30,0
2002-12-31,3936,2002,12,31,1
2003-01-01,3937,2003,1,1,2
2003-01-03,3938,2003,1,3,4
2003-01-04,3939,2003,1,4,5
2003-01-06,3940,2003,1,6,0
2003-01-09,3941,2003,1,9,3
2003-01-23,3942,2003,1,23,3
2003-01-26,3943,2003,1,26,6
2003-02-03,3944,2003,2,3,0
2003-02-04,3945,2003,2,4,1
2003-02-20,3946,2003,2,20,3
2003-02-28,3947,2003,2,28,4
2003-03-09,3948,2003,3,9,6
2003-03-11,3949,2003,3,11,1
2003-03-18,3950,2003,3,18,1
2003-03-23,3951,2003,3,23,6
2003-03-31,3952,2003,3,31,0
2003-04-11,3953,2003,4,11,4
2003-04-20,3954,2003,4,20,6
2003-04-25,3955,2003,4,25,4
2003-04-26,3956,2003,4,26,5
2003-04-27,3957,2003,4,27,6
2003-04-29,3958,2003,4,29,1
2003-05-02,3959,2003,5,2,4
2003-05-13,3960,2003,5,13,1
2003-05-19,3961,2003,5,19,0
2003-05-20,3962,2003,5,20,1
2003-05-25,3963,2003,5,25,6
2003-06-10,3964,2003,6,10,1
2003-06-19,3965,2003,6,19,3
2003-07-03,3966,2003,7,3,3
2003-07-07,3967,2003,7,7,0
2003-07-08,3968,2003,7,8,1
2003-07-09,3969,2003,7,9,2
2003-07-12,3970,2003,7,12,5
2003-07-22,3971,2003,7,22,1
2003-07-25,3972,2003,7,25,4
2003-07-28,3973,2003,7,28,0
2003-08-06,3974,2003,8,6,2
2003-08-07,3975,2003,8,7,3
2003-08-09,3976,2003,8,9,5
2003-08-15,3977,2003,8,15,4
2003-08-29,3978,2003,8,29,4
2003-09-09,3979,2003,9,9,1
2003-09-10,3980,2003,9,10,2
2003-09-11,3981,2003,9,11,3
2003-09-14,3982,2003,9,14,6
2003-09-15,3983,2003,9,15,0
2003-09-17,3984,2003,9,17,2
2003-09-29,3985,2003,9,29,0
2003-10-02,3986,2003,10,2,3
2003-10-04,3987,2003,10,4,5
2003-10-07,3988,2003,10,7,1
2003-10-08,3989,2003,10,8,2
2003-10-09,3990,2003,10,9,3
2003-10-10,3991,2003,10,10,4
2003-10-17,3992,2003,10,17,4
2003-10-18,3993,2003,10,18,5
2003-10-25,3994,2003,10,25,5
2003-10-28,3995,2003,10,28,1
2003-10-30,3996,2003,10,30,3
2003-11-05,3997,2003,11,5,2
2003-11-07,3998,2003,11,7,4
2003-11-12,3999,2003,11,12,2
2003-11-28,4000,2003,11,28,4
2003-11-29,4001,2003,11,29,5
2003-12-13,4002,2003,12,13,5
2003-12-14,4003,2003,12,14,6
2003-12-18,4004,2003,12,18,3
2003-12-20,4005,2003,12,20,5
2003-12-21,4006,2003,12,21,6
2004-01-04,4007,2004,1,4,6
2004-01-20,4008,2004,1,20,1
2004-01-22,4009,2004,1,22,3
2004-02-02,4010,2004,2,2,0
2004-02-05,4011,2004,2,5,3
2004-02-07,4012,2004,2,7,5
2004-02-09,4013,2004,2,9,0
2004-02-10,4014,2004,2,10,1
2004-02-12,4015,2004,2,12,3
2004-02-14,4016,2004,2,14,5
2004-02-20,4017,2004,2,20,4
2004-02-24,4018,2004,2,24,1
2004-03-19,4019,2004,3,19,4
2004-03-20,4020,2004,3,20,5
2004-04-05,4021,2004,4,5,0
2004-04-06,4022,2004,4,6,1
2004-04-09,4023,2004,4,9,4
2004-04-13,4024,2004,4,13,1
2004-04-17,4025,2004,4,17,5
2004-04-18,4026,2004,4,18,6
2004-04-21,4027,2004,4,21,2
2004-04-25,4028,2004,4,25,6
2004-04-26,4029,2004,4,26,0
2004-04-27,4030,2004,4,27,1
2004-05-10,4031,2004,5,10,0
2004-05-12,4032,2004,5,12,2
2004-05-13,4033,2004,5,13,3
2004-05-15,4034,2004,5,15,5
2004-05-16,4035,2004,5,16,6
2004-05-19,4036,2004,5,19,2
2004-06-02,4037,2004,6,2,2
2004-06-12,4038,2004,6,12,5
2004-06-16,4039,2004,6,16,2
2004-07-08,4040,2004,7,8,3
2004-07-11,4041,2004,7,11,6
2004-07-20,4042,2004,7,20,1
2004-07-24,4043,2004,7,24,5
2004-07-25,4044,2004,7,25,6
2004-07-30,4045,2004,7,30,4
2004-08-07,4046,2004,8,7,5
2004-08-15,4047,2004,8,15,6
2004-08-22,4048,2004,8,22,6
2004-08-26,4049,2004,8,26,3
2004-08-31,4050,2004,8,31,1
2004-09-13,4051,2004,9,13,0
2004-09-14,4052,2004,9,14,1
2004-09-19,4053,2004,9,19,6
2004-09-28,4054,2004,9,28,1
2004-10-11,4055,2004,10,11,0
2004-10-22,4056,2004,10,22,4
2004-10-23,4057,2004,10,23,5
2004-10-29,4058,2004,10,29,4
2004-10-31,4059,2004,10,31,6
2004-11-11,4060,2004,11,11,3
2004-11-12,4061,2004,11,12,4
2004-11-16,4062,2004,11,16,1
2004-11-17,4063,2004,11,17,2
2004-11-25,4064,2004,11,25,3
2004-11-27,4065,2004,11,27,5
2004-12-05,4066,2004,12,5,6
2004-12-13,4067,2004,12,13,0
2004-12-14,4068,2004,12,14,1
2004-12-26,4069,2004,12,26,6
2005-01-03,4070,2005,1,3,0
2005-01-10,4071,2005,1,10,0
2005-01-22,4072,2005,1,22,5
2005-02-03,4073,2005,2,3,3
2005-02-05,4074,2005,2,5,5
2005-02-08,4075,2005,2,8,1
2005-02-11,4076,2005,2,11,4
2005-02-12,4077,2005,2,12,5
2005-02-17,4078,2005,2,17,3
2005-02-18,4079,2005,2,18,4
2005-02-21,4080,2005,2,21,0
2005-02-28,4081,2005,2,28,0
2005-03-06,4082,2005,3,6,6
2005-03-08,4083,2005,3,8,1
2005-03-09,4084,2005,3,9,2
2005-03-11,4085,2005,3,11,4
2005-03-12,4086,2005,3,12,5
2005-03-17,4087,2005,3,17,3
2005-03-23,4088,2005,3,23,2
2005-04-02,4089,2005,4,2,5
2005-04-05,4090,2005,4,5,1
2005-04-09,4091,2005,4,9,5
2005-04-19,4092,2005,4,19,1
2005-04-24,4093,2005,4,24,6
2005-04-29,4094,2005,4,29,4
2005-04-30,4095,2005,4,30,5
2005-05-01,4096,2005,5,1,6
2005-05-08,4097,2005,5,8,6
2005-05-11,4098,2005,5,11,2
2005-05-29,4099,2005,5,29,6
2005-05-30,4100,2005,5,30,0
2005-06-10,4101,2005,6,10,4
2005-06-16,4102,2005,6,16,3
2005-06-18,4103,2005,6,18,5
2005-06-21,4104,2005,6,21,1
2005-07-06,4105,2005,7,6,2
2005-07-13,4106,2005,7,13,2
2005-07-17,4107,2005,7,17,6
2005-07-27,4108,2005,7,27,2
2005-08-08,4109,2005,8,8,0
2005-08-10,4110,2005,8,10,2
2005-08-11,4111,2005,8,11,3
2005-08-23,4112,2005,8,23,1
2005-08-27,4113,2005,8,27,5
2005-09-03,4114,2005,9,3,5
2005-09-09,4115,2005,9,9,4
2005-09-11,4116,2005,9,11,6
2005-09-13,4117,2005,9,13,1
2005-09-18,4118,2005,9,18,6
2005-09-19,4119,2005,9,19,0
2005-09-24,4120,2005,9,24,5
2005-10-06,4121,2005,10,6,3
2005-10-24,4122,2005,10,24,0
2005-10-29,4123,2005,10,29,5
2005-11-11,4124,2005,11,11,4
2005-11-20,4125,2005,11,20,6
2005-11-30,4126,2005,11,30,2
2005-12-02,4127,2005,12,2,4
2005-12-04,4128,2005,12,4,6
2005-12-20,4129,2005,12,20,1
2005-12-27,4130,2005,12,27,1
2005-12-29,4131,2005,12,29,3
2006-01-06,4132,2006,1,6,4
2006-01-08,4133,2006,1,8,6
2006-01-14,4134,2006,1,14,5
2006-01-28,4135,2006,1,28,5
2006-01-30,4136,2006,1,30,0
2006-02-01,4137,2006,2,1,2
2006-02-04,4138,2006,2,4,5
2006-02-11,4139,2006,2,11,5
2006-02-19,4140,2006,2,19,6
2006-02-23,4141,2006,2,23,3
2006-02-24,4142,2006,2,24,4
2006-03-01,4143,2006,3,1,2
2006-03-03,4144,2006,3,3,4
2006-03-06,4145,2006,3,6,0
2006-03-13,4146,2006,3,13,0
2006-03-15,4147,2006,3,15,2
2006-03-31,4148,2006,3,31,4
2006-04-07,4149,2006,4,7,4
2006-04-08,4150,2006,4,8,5
2006-04-09,4151,2006,4,9,6
2006-04-19,4152,2006,4,19,2
2006-04-26,4153,2006,4,26,2
2006-04-28,4154,2006,4,28,4
2006-05-08,4155,2006,5,8,0
2006-05-22,4156,2006,5,22,0
2006-06-17,4157,2006,6,17,5
2006-06-24,4158,2006,6,24,5
2006-07-01,4159,2006,7,1,5
2006-07-04,4160,2006,7,4,1
2006-07-05,4161,2006,7,5,2
2006-07-06,4162,2006,7,6,3
2006-07-07,4163,2006,7,7,4
2006-07-18,4164,2006,7,18,1
2006-07-20,4165,2006,7,20,3
2006-07-29,4166,2006,7,29,5
2006-07-30,4167,2006,7,30,6
2006-08-11,4168,2006,8,11,4
2006-08-15,4169,2006,8,15,1
2006-08-18,4170,2006,8,18,4
2006-08-19,4171,2006,8,19,5
2006-08-22,4172,2006,8,22,1
2006-08-25,4173,2006,8,25,4
2006-08-29,4174,2006,8,29,1
2006-08-30,4175,2006,8,30,2
2006-09-04,4176,2006,9,4,0
2006-09-09,4177,2006,9,9,5
2006-09-15,4178,2006,9,15,4
2006-09-18,4179,2006,9,18,0
2006-09-25,4180,2006,9,25,0
2006-10-12,4181,2006,10,12,3
2006-10-13,4182,2006,10,13,4
2006-10-15,4183,2006,10,15,6
2006-10-17,4184,2006,10,17,1
2006-10-18,4185,2006,10,18,2
2006-10-24,4186,2006,10,24,1
2006-10-25,4187,2006,10,25,2
2006-10-27,4188,2006,10,27,4
2006-11-07,4189,2006,11,7,1
2006-11-16,4190,2006,11,16,3
2006-11-17,4191,2006,11,17,4
2006-11-26,4192,2006,11,26,6
2006-11-30,4193,2006,11,30,3
2006-12-02,4194,2006,12,2,5
2006-12-09,4195,2006,12,9,5
2006-12-10,4196,2006,12,10,6
2006-12-12,4197,2006,12,12,1
2006-12-13,4198,2006,12,13,2
2006-12-22,4199,2006,12,22,4
2006-12-24,4200,2006,12,24,6
2006-12-25,4201,2006,12,25,0
2006-12-28,4202,2006,12,28,3
2007-01-02,4203,2007,1,2,1
2007-01-04,4204,2007,1,4,3
2007-01-05,4205,2007,1,5,4
2007-01-11,4206,2007,1,11,3
2007-01-26,4207,2007,1,26,4
2007-01-29,4208,2007,1,29,0
2007-01-31,4209,2007,1,31,2
2007-02-15,4210,2007,2,15,3
2007-02-21,4211,2007,2,21,2
2007-02-23,4212,2007,2,23,4
2007-02-25,4213,2007,2,25,6
2007-02-28,4214,2007,2,28,2
2007-03-01,4215,2007,3,1,3
2007-03-12,4216,2007,3,12,0
2007-03-16,4217,2007,3,16,4
2007-03-17,4218,2007,3,17,5
2007-03-26,4219,2007,3,26,0
2007-03-28,4220,2007,3,28,2
2007-03-30,4221,2007,3,30,4
2007-04-11,4222,2007,4,11,2
2007-04-22,4223,2007,4,22,6
2007-04-25,4224,2007,4,25,2
2007-04-27,4225,2007,4,27,4
2007-04-29,4226,2007,4,29,6
2007-04-30,4227,2007,4,30,0
2007-05-18,4228,2007,5,18,4
2007-05-21,4229,2007,5,21,0
2007-05-26,4230,2007,5,26,5
2007-05-27,4231,2007,5,27,6
2007-05-29,4232,2007,5,29,1
2007-05-31,4233,2007,5,31,3
2007-06-01,4234,2007,6,1,4
2007-06-11,4235,2007,6,11,0
2007-06-14,4236,2007,6,14,3
2007-07-01,4237,2007,7,1,6
2007-07-12,4238,2007,7,12,3
2007-07-13,4239,2007,7,13,4
2007-07-17,4240,2007,7,17,1
2007-07-19,4241,2007,7,19,3
2007-07-23,4242,2007,7,23,0
2007-07-29,4243,2007,7,29,6
2007-08-01,4244,2007,8,1,2
2007-08-02,4245,2007,8,2,3
2007-08-04,4246,2007,8,4,5
2007-08-09,4247,2007,8,9,3
2007-08-14,4248,2007,8,14,1
2007-08-22,4249,2007,8,22,2
2007-08-26,4250,2007,8,26,6
2007-08-27,4251,2007,8,27,0
2007-08-28,4252,2007,8,28,1
2007-08-31,4253,2007,8,31,4
2007-09-02,4254,2007,9,2,6
2007-09-03,4255,2007,9,3,0
2007-09-10,4256,2007,9,10,0
2007-09-18,4257,2007,9,18,1
2007-09-20,4258,2007,9,20,3
2007-09-25,4259,2007,9,25,1
2007-09-29,4260,2007,9,29,5
2007-09-30,4261,2007,9,30,6
2007-10-02,4262,2007,10,2,1
2007-10-07,4263,2007,10,7,6
2007-10-12,4264,2007,10,12,4
2007-10-13,4265,2007,10,13,5
2007-10-19,4266,2007,10,19,4
2007-10-22,4267,2007,10,22,0
2007-10-23,4268,2007,10,23,1
2007-10-24,4269,2007,10,24,2
2007-10-27,4270,2007,10,27,5
2007-11-02,4271,2007,11,2,4
2007-11-24,4272,2007,11,24,5
2007-12-12,4273,2007,12,12,2
2007-12-14,4274,2007,12,14,4
2007-12-25,4275,2007,12,25,1
2008-01-02,4276,2008,1,2,2
2008-01-03,4277,2008,1,3,3
2008-01-06,4278,2008,1,6,6
2008-01-18,4279,2008,1,18,4
2008-01-25,4280,2008,1,25,4
2008-01-29,4281,2008,1,29,1
2008-02-01,4282,2008,2,1,4
2008-02-09,4283,2008,2,9,5
2008-02-10,4284,2008,2,10,6
2008-02-14,4285,2008,2,14,3
2008-02-26,4286,2008,2,26,1
2008-03-04,4287,2008,3,4,1
2008-03-06,4288,2008,3,6,3
2008-03-10,4289,2008,3,10,0
2008-03-18,4290,2008,3,18,1
2008-03-19,4291,2008,3,19,2
2008-03-21,4292,2008,3,21,4
2008-03-25,4293,2008,3,25,1
2008-04-03,4294,2008,4,3,3
2008-04-04,4295,2008,4,4,4
2008-04-06,4296,2008,4,6,6
2008-04-15,4297,2008,4,15,1
2008-04-19,4298,2008,4,19,5
2008-04-21,4299,2008,4,21,0
2008-04-27,4300,2008,4,27,6
2008-05-10,4301,2008,5,10,5
2008-05-15,4302,2008,5,15,3
2008-05-18,4303,2008,5,18,6
2008-06-03,4304,2008,6,3,1
2008-06-06,4305,2008,6,6,4
2008-06-10,4306,2008,6,10,1
2008-06-19,4307,2008,6,19,3
2008-06-21,4308,2008,6,21,5
2008-06-25,4309,2008,6,25,2
2008-06-30,4310,2008,6,30,0
2008-07-04,4311,2008,7,4,4
2008-07-08,4312,2008,7,8,1
2008-07-09,4313,2008,7,9,2
2008-07-10,4314,2008,7,10,3
2008-07-14,4315,2008,7,14,0
2008-07-15,4316,2008,7,15,1
2008-07-23,4317,2008,7,23,2
2008-07-26,4318,2008,7,26,5
2008-07-28,4319,2008,7,28,0
2008-08-05,4320,2008,8,5,1
2008-08-06,4321,2008,8,6,2
2008-08-13,4322,2008,8,13,2
2008-08-18,4323,2008,8,18,0
2008-08-20,4324,2008,8,20,2
2008-08-22,4325,2008,8,22,4
2008-08-26,4326,2008,8,26,1
2008-08-27,4327,2008,8,27,2
2008-09-05,4328,2008,9,5,4
2008-09-12,4329,2008,9,12,4
2008-09-16,4330,2008,9,16,1
2008-09-21,4331,2008,9,21,6
2008-10-06,4332,2008,10,6,0
2008-10-20,4333,2008,10,20,0
2008-10-21,4334,2008,10,21,1
2008-10-23,4335,2008,10,23,3
2008-10-26,4336,2008,10,26,6
2008-10-28,4337,2008,10,28,1
2008-10-29,4338,2008,10,29,2
2008-10-31,4339,2008,10,31,4
2008-11-10,4340,2008,11,10,0
2008-11-15,4341,2008,11,15,5
2008-11-30,4342,2008,11,30,6
2008-12-02,4343,2008,12,2,1
2008-12-03,4344,2008,12,3,2
2008-12-07,4345,2008,12,7,6
2008-12-10,4346,2008,12,10,2
2008-12-23,4347,2008,12,23,1
2008-12-26,4348,2008,12,26,4
2008-12-31,4349,2008,12,31,2
2009-01-04,4350,2009,1,4,6
2009-01-12,4351,2009,1,12,0
2009-01-19,4352,2009,1,19,0
2009-01-29,4353,2009,1,29,3
2009-02-04,4354,2009,2,4,2
2009-02-06,4355,2009,2,6,4
2009-02-07,4356,2009,2,7,5
2009-02-10,4357,2009,2,10,1
2009-02-11,4358,2009,2,11,2
2009-02-12,4359,2009,2,12,3
2009-03-01,4360,2009,3,1,6
2009-03-08,4361,2009,3,8,6
2009-03-10,4362,2009,3,10,1
2009-03-15,4363,2009,3,15,6
2009-03-16,4364,2009,3,16,0
2009-03-21,4365,2009,3,21,5
2009-03-25,4366,2009,3,25,2
2009-03-27,4367,2009,3,27,4
2009-04-03,4368,2009,4,3,4
2009-04-06,4369,2009,4,6,0
2009-04-14,4370,2009,4,14,1
2009-04-17,4371,2009,4,17,4
2009-04-22,4372,2009,4,22,2
2009-04-28,4373,2009,4,28,1
2009-04-29,4374,2009,4,29,2
2009-05-04,4375,2009,5,4,0
2009-05-30,4376,2009,5,30,5
2009-06-08,4377,2009,6,8,0
2009-06-10,4378,2009,6,10,2
2009-06-14,4379,2009,6,14,6
2009-06-15,4380,2009,6,15,0
2009-06-20,4381,2009,6,20,5
2009-06-26,4382,2009,6,26,4
2009-06-28,4383,2009,6,28,6
2009-06-29,4384,2009,6,29,0
2009-07-02,4385,2009,7,2,3
2009-07-03,4386,2009,7,3,4
2009-07-20,4387,2009,7,20,0
2009-07-21,4388,2009,7,21,1
2009-07-25,4389,2009,7,25,5
2009-08-17,4390,2009,8,17,0
2009-08-24,4391,2009,8,24,0
2009-08-30,4392,2009,8,30,6
2009-09-04,4393,2009,9,4,4
2009-09-09,4394,2009,9,9,2
2009-09-18,4395,2009,9,18,4
2009-09-25,4396,2009,9,25,4
2009-09-27,4397,2009,9,27,6
2009-10-02,4398,2009,10,2,4
2009-10-11,4399,2009,10,11,6
2009-10-13,4400,2009,10,13,1
2009-10-17,4401,2009,10,17,5
2009-10-22,4402,2009,10,22,3
2009-10-30,4403,2009,10,30,4
2009-11-02,4404,2009,11,2,0
2009-11-05,4405,2009,11,5,3
2009-11-11,4406,2009,11,11,2
2009-11-15,4407,2009,11,15,6
2009-11-18,4408,2009,11,18,2
2009-11-26,4409,2009,11,26,3
2009-12-06,4410,2009,12,6,6
2009-12-08,4411,2009,12,8,1
2009-12-17,4412,2009,12,17,3
2009-12-27,4413,2009,12,27,6
2009-12-28,4414,2009,12,28,0
2009-12-29,4415,2009,12,29,1
2010-01-08,4416,2010,1,8,4
2010-01-10,4417,2010,1,10,6
2010-01-14,4418,2010,1,14,3
2010-01-17,4419,2010,1,17,6
2010-01-19,4420,2010,1,19,1
2010-01-28,4421,2010,1,28,3
2010-02-02,4422,2010,2,2,1
2010-02-04,4423,2010,2,4,3
2010-02-06,4424,2010,2,6,5
2010-02-07,4425,2010,2,7,6
2010-02-11,4426,2010,2,11,3
2010-02-13,4427,2010,2,13,5
2010-02-17,4428,2010,2,17,2
2010-02-18,4429,2010,2,18,3
2010-02-21,4430,2010,2,21,6
2010-02-28,4431,2010,2,28,6
2010-03-03,4432,2010,3,3,2
2010-03-05,4433,2010,3,5,4
2010-03-06,4434,2010,3,6,5
2010-03-13,4435,2010,3,13,5
2010-03-15,4436,2010,3,15,0
2010-03-17,4437,2010,3,17,2
2010-03-21,4438,2010,3,21,6
2010-03-23,4439,2010,3,23,1
2010-03-24,4440,2010,3,24,2
2010-03-29,4441,2010,3,29,0
2010-04-03,4442,2010,4,3,5
2010-04-07,4443,2010,4,7,2
2010-04-08,4444,2010,4,8,3
2010-04-10,4445,2010,4,10,5
2010-04-17,4446,2010,4,17,5
2010-04-21,4447,2010,4,21,2
2010-05-04,4448,2010,5,4,1
2010-05-06,4449,2010,5,6,3
2010-05-12,4450,2010,5,12,2
2010-05-13,4451,2010,5,13,3
2010-05-16,4452,2010,5,16,6
2010-05-18,4453,2010,5,18,1
2010-05-25,4454,2010,5,25,1
2010-05-27,4455,2010,5,27,3
2010-06-02,4456,2010,6,2,2
2010-06-07,4457,2010,6,7,0
2010-06-08,4458,2010,6,8,1
2010-06-15,4459,2010,6,15,1
2010-06-21,4460,2010,6,21,0
2010-06-26,4461,2010,6,26,5
